,Tot,C,P,G,N,"T
","Incident[nb 1]
","Aircraft
","Location
","Phase
","Airport
","Distance
","Date
"
195,2,22,150,0,1,0,80,117,25,5,204,24,481
196,2,21,151,0,3,0,207,284,130,5,183,68,157
197,1,3,145,0,0,0,466,8,387,0,212,114,451
198,1,21,150,0,0,0,212,260,424,0,133,65,191
199,2,25,148,0,3,0,43,241,331,3,0,0,185
200,1,23,147,10,1,0,313,268,282,5,43,114,161
201,1,22,149,0,3,0,359,201,274,3,0,0,88
202,0,23,148,0,3,4,335,113,243,3,0,0,255
203,0,23,148,0,0,0,519,239,136,6,13,0,145
204,151,26,154,10,0,5,273,251,201,0,128,90,510
205,151,22,145,14,3,0,451,219,72,5,33,23,428
206,151,19,149,0,0,0,33,320,323,0,147,9,286
207,151,24,146,0,3,0,299,261,42,3,0,0,45
208,150,24,144,1,0,0,370,14,27,0,104,58,548
209,150,24,145,0,3,0,305,318,311,3,0,0,416
210,150,22,147,0,0,5,400,251,343,0,150,119,369
211,150,22,147,0,3,5,264,28,191,3,0,0,133
212,150,22,147,0,0,0,166,162,349,0,118,68,119
213,149,2,142,0,0,0,380,50,27,0,165,20,211
214,149,19,148,0,0,0,16,311,312,0,88,2,168
215,149,9,135,0,3,0,525,63,284,0,116,105,83
216,148,24,143,0,3,5,391,321,330,0,1,100,515
217,148,19,147,0,0,0,1,111,265,5,3,96,499
218,148,22,145,0,3,0,34,310,234,0,9,60,247
219,147,22,144,0,3,0,266,306,188,0,21,5,242
220,147,22,144,0,3,1,88,305,156,3,0,0,140
221,147,24,142,0,3,0,126,46,453,5,86,116,74
222,146,23,142,0,3,0,453,71,108,0,208,103,470
223,146,4,137,0,3,0,53,313,403,1,122,83,315
224,146,25,140,0,3,0,120,275,185,3,0,0,80
225,145,22,142,0,3,0,74,305,178,0,69,88,325
226,145,22,142,0,0,0,258,66,364,11,124,0,306
227,144,24,139,0,3,5,405,317,182,3,0,0,538
228,144,19,143,0,0,0,269,17,182,0,219,14,365
229,144,23,140,0,3,0,457,82,465,0,47,71,220
230,144,23,140,0,0,0,62,241,472,3,0,0,156
231,143,21,141,0,3,5,442,251,372,3,0,0,421
232,143,17,0,33,3,0,331,47,62,5,190,11,243
233,143,22,140,0,1,0,314,268,283,3,0,0,176
234,142,24,137,0,3,0,226,130,239,5,18,32,514
235,142,21,140,0,0,0,364,288,386,6,79,0,503
236,142,23,138,0,3,0,41,314,234,0,9,67,300
237,142,24,137,0,3,0,37,243,318,5,194,29,295
238,142,21,140,0,3,0,363,195,173,0,1,104,155
239,141,24,136,0,3,5,399,250,344,5,130,100,279
240,141,22,138,0,3,0,206,283,441,0,22,41,203
241,140,22,137,0,3,0,63,125,326,0,159,30,508
242,140,21,138,0,3,0,113,289,416,3,0,0,457
243,140,24,135,0,3,5,287,248,209,3,0,0,433
244,140,25,134,0,3,3,471,56,171,3,0,0,216
245,140,21,138,0,3,0,83,188,155,3,0,0,126
246,139,21,137,0,0,0,101,11,147,0,196,39,375
247,139,2,132,0,3,0,316,242,291,0,221,16,273
248,139,3,131,0,3,0,356,324,269,0,119,34,153
249,139,23,135,0,3,0,312,195,86,3,0,0,102
250,139,25,133,0,0,0,48,241,339,0,214,54,98
251,139,21,137,0,0,5,488,185,468,5,120,72,27
252,138,22,134,1,3,0,144,303,357,0,111,32,204
253,138,2,127,17,0,0,297,206,189,0,48,102,181
254,138,23,134,0,3,0,29,310,337,3,0,0,82
255,137,22,134,0,1,0,463,319,405,0,184,34,440
256,137,21,135,0,3,0,165,269,460,3,0,0,138
257,137,19,136,0,3,5,494,216,484,3,0,0,112
258,137,19,136,0,3,0,385,257,443,3,0,0,95
259,136,23,132,0,3,0,28,314,302,0,93,68,380
260,136,0,139,0,0,5,240,293,263,13,0,0,298
261,136,4,127,0,3,5,496,156,420,3,0,0,107
262,136,21,134,0,3,0,216,199,452,3,0,0,103
263,136,24,131,0,3,1,56,310,334,3,0,0,79
264,135,19,134,0,0,0,420,144,94,10,207,0,463
265,135,3,127,0,3,5,403,239,162,0,28,38,462
266,135,19,134,0,0,0,371,219,298,5,186,6,388
267,135,21,133,0,3,5,75,26,22,5,148,0,366
268,135,25,129,0,3,0,467,115,386,0,79,36,340
269,135,21,133,0,3,0,124,282,432,3,0,0,150
